https://fragalysis.diamond.ac.uk/viewer/react/projects/315/282,,,,,
smiles,name,compound_set,red,red-text,blue
OCCc1ncc2cncccc1-2,CHIKV_Mac-9UGG,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cnc(N)c2cnn(CCO)c12,CHIKV_Mac-7K35,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cnc(N)c2cnn(CCO)c12,CHIKV_Mac-953C,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
N[C@@H](N=O)c1cnn(CCO)c1O,CHIKV_Mac-7WF5,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NNC(=O)c1ccc(CCO)cc1O,CHIKV_Mac-CNLD,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1ccc([C@H](N)NO)cc1CNNCCO,CHIKV_Mac-7X7S,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@@H]1[S@@H](NO)C[C@@]12NCc1cnccc12,CHIKV_Mac-5WUU,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CO[C@@](N)(O)c1cn(CCO)nc1O,CHIKV_Mac-6M3H,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
BrC1=CC=NC2=S1C=CN2,CHIKV_Mac-7PMY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Brc1cc[nH]c2nccc1-2,CHIKV_Mac-4KMK,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1nc2ccc(F)c(Br)c2s1,CHIKV_Mac-ALJE,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CNc1c(F)ccc2nc(N)sc12,CHIKV_Mac-CK7M,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CNc1c(O)ccc2nc(N)sc12,CHIKV_Mac-7U5L,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
