https://fragalysis.diamond.ac.uk/viewer/react/projects/316/283,,,,,
smiles,name,compound_set,red,red-text,blue
O=C(c1cccc(F)c1)N1CCO[C@H]2CC[C@@H](O)N[C@H]2C1,CHIKV_Mac-AWU3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1[C@@H](CC2CCCCC2)NCCN1c1cccc(O)n1,CHIKV_Mac-4XAK,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1[C@@H](CC2CCCCC2)NCCN1c1cccc(O)n1,CHIKV_Mac-5P4N,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
N#CCc1nccn1[C@H](c1cccc(O)n1)C(F)(F)F,CHIKV_Mac-AG6D,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
N#CCc1nccn1[C@H](c1cccc(O)n1)C(F)(F)F,CHIKV_Mac-CHRJ,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
O=C1CCCN[C@@H]1O,CHIKV_Mac-5YPJ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C)C(=O)[C@@H]1CN[C@@]2(CCC[C@@H](F)C2)C1,CHIKV_Mac-5NUZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C(=O)COc1cccc(F)c1)[C@@H]1CCC(=O)N1,CHIKV_Mac-4UGP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C[C@H](Oc1cccc(F)c1)c1nccn1C(F)(F)F,CHIKV_Mac-95WG,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1[C@@H](Cc2cccc(F)c2)c2nccn2[C@@H]1C(F)(F)F,CHIKV_Mac-WWSX,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C/N=C(/c1occc1C=O)N1CCN(C(N)=O)C[C@@H]1C,CHIKV_Mac-6DPX,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H]1C(=O)N(C(N)=O)CCN1C(=O)c1occc1F,CHIKV_Mac-C9MV,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@@H]1CN(C(=O)c2ccco2)CCN1C(=O)NO,CHIKV_Mac-5UKR,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)N1CCN2C(=O)c3occc3N[C@@H]2C1,CHIKV_Mac-DSJJ,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
NC(=O)c1ccc2c(c1)N[C@H]1CC=C[C@@H]1C2=O,CHIKV_Mac-7GW6,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
O=C(NCO)N1CCN(C(=O)c2ccco2)CC1,CHIKV_Mac-DFFN,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Fc1cccc([C@@H]2CCN[C@H](C3CCNCC3)CC2)c1,CHIKV_Mac-5FFA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)[C@H]1CN(C(=O)c2cccc(F)c2)[C@H](O)CN1,CHIKV_Mac-AGZZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(c1cc(F)c2c(c1)CCCC2)N1CCNCC1,CHIKV_Mac-CSHV,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1NCCN[C@]12C[C@@H]1CCCC[C@H]1[C@@H](F)C2,CHIKV_Mac-4D9L,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)N1CCN(C(=O)c2cccc(F)c2)CC1,CHIKV_Mac-5AFW,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)c1ccnc(C(=O)[C@@H]2CC=C(F)C2)c1,CHIKV_Mac-49TH,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Nc1ccc(F)cc1C(=O)N1CCN[C@@H](F)C1,CHIKV_Mac-4ZJW,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Nc1ccc(F)cc1C(=O)c1nccn1CC(F)(F)F,CHIKV_Mac-AZWY,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)[C@H]1CN[C@H](C)CN1C(=O)c1cccc(F)c1F,CHIKV_Mac-7TYZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN1CCN[C@]2(CN[C@H]3CCCC[C@@H]3C2)C1=O,CHIKV_Mac-ALEX,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNN1CCN[C@H](C[C@@H]2CCCC[C@H]2F)C1=O,CHIKV_Mac-4E3D,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC1=C(CCO)C(=O)N=C1[C@H]1CN[C@H](CC2CCCCC2)C(=O)N1,CHIKV_Mac-CPT4,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CNN1CCN[C@H](CC2CCCCC2)C1=O,CHIKV_Mac-64PS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1[C@@H](C[C@@H]2CCCC[C@H]2F)NCCN1Cc1ccncc1,CHIKV_Mac-43N4,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
C[C@@H]1CN[C@H](CC2CCCCC2)C(=O)N1,CHIKV_Mac-A4ZP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H]1CCCC[C@@H]1C[C@H]1NCCNC1=O,CHIKV_Mac-CHGW,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNc1c(C(N)=O)ccnc1NC1CC=CC1,CHIKV_Mac-7WTA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1c(C(=O)NCO)ccnc1NC1CC=CC1,CHIKV_Mac-D4R9,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)C1=CC2=C[C@H]3CC=C[C@@H]3NN2C=C1,CHIKV_Mac-7GGA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)c1ccc2c(c1)C[C@@]1(C[C@H]3CCCC[C@H]3C1)NC2,CHIKV_Mac-4K5Z,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)c1ccnc(N(OC(F)F)[C@H]2CC=C[C@@H]2N)c1,CHIKV_Mac-RWXE,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)[C@@H]1CCN2C3=C(CC=CO3)N[C@@H]2C1,CHIKV_Mac-D43T,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H](c1cnn(-c2ccccc2)c1)[C@H]1CCC(=O)NN1,CHIKV_Mac-AAYT,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1cn2c(c1O)-c1c(N)ccc(F)c1OCC(F)(F)C2,CHIKV_Mac-CG3L,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
FC(F)(F)Cc1ccc2[nH]c3c(c2c1)C#CC3,CHIKV_Mac-63CW,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CCOc1ncccc1C(=O)N(C)[C@H]1CNC(=O)CN1,CHIKV_Mac-L9NT,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@@]1(c2cnn(-c3ccccc3)c2)CNC(=O)CN1,CHIKV_Mac-SHM3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1CN[C@](Cc2ccncc2)(NC(=O)c2ccccc2F)CN1,CHIKV_Mac-6K6N,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C(=O)COc1cccc(F)c1)[C@H]1CNC(=O)CN1,CHIKV_Mac-5MCP,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
